id;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_condition_isGoodCondition;ad_condition_isNeedsRenovating;ad_operation;ad_owner_type;ad_typology;address_location_x;date_insert;date_update;latitude;longitude;price;url;price_last;date_last;address_location_y;distrito;ascensor;ascensor_bool;planta;vistas;variacion_precio;day_insert;day_last;tiempo_venta;vendido
33424;1.0;60.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1;2;1;"[""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:56:39.054524;2021-12-18 21:56:39.054524;394.471.065;-0.368876;130000;https://www.idealista.com/inmueble/95385243/;130000;2022-02-23 11:20:32.745934;"[""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;1.0;exterior;0;18/12/2021;23/02/2022;67;0
33425;1.0;98.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:56:39.619719;2021-12-18 21:56:39.619719;394.520.643;-0.3727657;190000;https://www.idealista.com/inmueble/95385299/;190000;2021-12-18 21:34:01.213082;"[""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;9.0;exterior;0;18/12/2021;18/12/2021;0;1
33427;1.0;95.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;2;1;"[""Barrio El Carme"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:05:34.504865;2021-12-30 15:05:34.504865;394.800.405;-0.3795981;350000;https://www.idealista.com/inmueble/95385307/;350000;2022-02-12 12:56:49.819582;"[""Barrio El Carme"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;sin ascensor;0.0;3.0;exterior;0;30/12/2021;12/02/2022;44;1
33429;1.0;76.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Avenida Doctor Peset Aleixandre"", ""Barrio Tormos"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:45:33.268579;2021-12-30 18:45:33.268579;394.924.075;-0.3791305;110000;https://www.idealista.com/inmueble/95385388/;110000;2022-02-19 17:07:03.606014;"[""Avenida Doctor Peset Aleixandre"", ""Barrio Tormos"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";la saïdia;con ascensor;1.0;3.0;exterior;0;30/12/2021;19/02/2022;51;1
33446;2.0;175.0;1.0;1.0;1.0;;;4.0;1.0;0.0;1;2;1;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:59:59.656280;2021-12-30 16:59:59.656280;394.698.477;-0.3632475;510000;https://www.idealista.com/inmueble/95386265/;510000;2022-01-27 06:01:17.700876;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;4.0;exterior;0;30/12/2021;27/01/2022;28;1
33457;1.0;69.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1;1;1;"[""Avenida de Burjassot, 198"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:40:22.021270;2022-01-11 22:40:22.021270;39.493.119;-0.3940114;121000;https://www.idealista.com/inmueble/95387446/;115000;2022-02-23 11:55:37.040197;"[""Avenida de Burjassot, 198"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;con ascensor;1.0;1.0;exterior;-6000;11/01/2022;23/02/2022;43;0
33460;2.0;105.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle d'Abén al Abbar"", ""Barrio Albors"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:33:02.126814;2022-01-11 21:33:02.126814;394.671.894;-0.3541763;225000;https://www.idealista.com/inmueble/95387671/;225000;2022-01-11 21:14:57.988421;"[""Calle d'Abén al Abbar"", ""Barrio Albors"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;3.0;exterior;0;11/01/2022;11/01/2022;0;1
33467;1.0;63.0;;1.0;;;;2.0;1.0;0.0;1;2;1;"[""Calle San Juan Bosco"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:46:17.136525;2021-12-30 17:46:17.136525;394.960.081;-0.372981;59900;https://www.idealista.com/inmueble/95388510/;59900;2021-12-30 17:27:13.903719;"[""Calle San Juan Bosco"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;con ascensor;1.0;4.0;interior;0;30/12/2021;30/12/2021;0;1
33468;1.0;104.0;;0.0;;;1.0;3.0;0.0;1.0;1;2;1;"[""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:40:20.936952;2022-01-11 22:40:20.936952;3.949.493;-0.3964248;93000;https://www.idealista.com/inmueble/95388515/;93000;2022-02-23 11:55:37.241661;"[""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;sin ascensor;0.0;1.0;exterior;0;11/01/2022;23/02/2022;43;0
33474;2.0;126.0;;1.0;1.0;;;4.0;0.0;1.0;1;2;1;"[""Gran Vía de Ramón y Cajal"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:05:25.530672;2021-12-30 20:05:25.530672;394.629.234;-0.3812486;259900;https://www.idealista.com/inmueble/95389043/;259900;2022-01-15 00:49:09.357693;"[""Gran Vía de Ramón y Cajal"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;7.0;exterior;0;30/12/2021;15/01/2022;16;1
33479;2.0;93.0;;0.0;;;1.0;3.0;1.0;0.0;1;2;1;"[""ESCULTOR PIQUER"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:46:21.296289;2021-12-30 17:46:21.296289;394.910.526;-0.3768653;125000;https://www.idealista.com/inmueble/95389522/;125000;2022-01-24 02:36:31.740756;"[""ESCULTOR PIQUER"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;sin ascensor;0.0;1.0;exterior;0;30/12/2021;24/01/2022;25;1
33483;1.0;85.0;;0.0;;;;4.0;1.0;0.0;1;2;1;"[""Calle Buenos Aires"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 17:00:04.293225;2021-12-30 17:00:04.293225;39.459.686;-0.375646;169900;https://www.idealista.com/inmueble/95389669/;169900;2022-01-11 20:01:40.513906;"[""Calle Buenos Aires"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;sin ascensor;0.0;3.0;exterior;0;30/12/2021;11/01/2022;12;1
33484;1.0;76.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Calle d'Alcalà de Xivert"", ""Urb. Sant Marcel·lí"", ""Barrio Camí Reial"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-11 19:36:30.208610;2022-01-11 19:36:30.208610;3.944.204.970.000.000;-0.3901684;110000;https://www.idealista.com/inmueble/95389671/;105000;2022-02-23 11:36:23.038384;"[""Calle d'Alcalà de Xivert"", ""Urb. Sant Marcel·lí"", ""Barrio Camí Reial"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;con ascensor;1.0;4.0;exterior;-5000;11/01/2022;23/02/2022;43;0
33485;1.0;75.0;;1.0;0.0;;;3.0;1.0;0.0;1;2;1;"[""Calle de Berenguer Mallol"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:33:04.868239;2022-01-11 21:33:04.868239;394.658.287;-0.34323459999999995;146000;https://www.idealista.com/inmueble/95389688/;136000;2022-02-23 11:42:44.260608;"[""Calle de Berenguer Mallol"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;3.0;exterior;-10000;11/01/2022;23/02/2022;43;0
33488;2.0;119.0;;1.0;1.0;;;3.0;1.0;0.0;1;2;1;"[""Carretera de Malilla"", ""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:56:40.267261;2021-12-18 21:56:40.267261;3.945.237.460.000.000;-0.3766797;150000;https://www.idealista.com/inmueble/95389865/;150000;2022-02-23 11:19:56.523607;"[""Carretera de Malilla"", ""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;3.0;exterior;0;18/12/2021;23/02/2022;67;0
33489;1.0;77.0;;0.0;0.0;;;3.0;1.0;0.0;1;2;1;"[""Avenida de la malva-rosa"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 20:39:11.070813;2021-12-18 20:39:11.070813;39.482.605;-0.3284189;90500;https://www.idealista.com/inmueble/95389941/;120000;2022-02-23 11:22:45.438037;"[""Avenida de la malva-rosa"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;sin ascensor;0.0;3.0;interior;29500;18/12/2021;23/02/2022;67;0
33493;2.0;100.0;0.0;1.0;1.0;0.0;1.0;3.0;1.0;0.0;1;1;1;"[""Calle de Juan Ramón Jiménez, 102"", ""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:34:07.140768;2021-12-18 21:34:07.140768;39.447.314;-0.3711859;224000;https://www.idealista.com/inmueble/95390357/;224000;2022-02-23 11:14:41.967186;"[""Calle de Juan Ramón Jiménez, 102"", ""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;1.0;exterior;0;18/12/2021;23/02/2022;67;0
33494;1.0;92.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle los Naranjos"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:14:43.096209;2021-12-18 21:14:43.096209;394.748.227;-0.33003920000000003;186000;https://www.idealista.com/inmueble/95390631/;180000;2022-02-23 11:22:21.029474;"[""Calle los Naranjos"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;con ascensor;1.0;3.0;exterior;-6000;18/12/2021;23/02/2022;67;0
33495;2.0;117.0;;1.0;0.0;;1.0;3.0;1.0;0.0;1;2;1;"[""Calle de Finestrat, 9"", ""Barrio Mont-Olivet"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:56:40.849499;2021-12-18 21:56:40.849499;394.592.512;-0.3622029000000001;190000;https://www.idealista.com/inmueble/95390857/;180000;2022-02-23 11:14:40.788524;"[""Calle de Finestrat, 9"", ""Barrio Mont-Olivet"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;1.0;exterior;-10000;18/12/2021;23/02/2022;67;0
33496;1.0;70.0;;1.0;1.0;;;2.0;1.0;0.0;1;2;1;"[""santander, 7"", ""Barrio L'Hort de Senabre"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-11 19:36:30.935098;2022-01-11 19:36:30.935098;394.547.709;-0.3905429;92000;https://www.idealista.com/inmueble/95390953/;92000;2022-01-27 06:10:10.296900;"[""santander, 7"", ""Barrio L'Hort de Senabre"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;con ascensor;1.0;4.0;exterior;0;11/01/2022;27/01/2022;16;1
33500;2.0;170.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Barrio Benimaclet"", ""Distrito Benimaclet"", ""València"", ""Valencia, València""]";2022-01-11 21:06:38.546347;2022-01-11 21:06:38.546347;394.866.686;-0.3624734000000001;185000;https://www.idealista.com/inmueble/95391450/;185000;2022-02-12 13:04:05.648117;"[""Barrio Benimaclet"", ""Distrito Benimaclet"", ""València"", ""Valencia, València""]";benimaclet;sin ascensor;0.0;3.0;;0;11/01/2022;12/02/2022;32;1
33505;1.0;68.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;1;2;1;"[""Barrio El Calvari"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-02-17 00:26:07.467611;2022-02-17 00:26:07.467669;394.898.966;-0.3884198;90000;https://www.idealista.com/inmueble/95391976/;100000;2022-02-23 11:49:24.320635;"[""Barrio El Calvari"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;con ascensor;1.0;8.0;exterior;10000;17/02/2022;23/02/2022;6;0
33508;3.0;220.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;1;2;1;"[""Calle del Poeta Querol, 10"", ""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:05:37.361707;2021-12-30 15:05:37.361707;394.714.266;-0.3743925;585000;https://www.idealista.com/inmueble/95392127/;585000;2022-02-23 11:43:55.083552;"[""Calle del Poeta Querol, 10"", ""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;9.0;exterior;0;30/12/2021;23/02/2022;55;0
33509;1.0;102.0;;1.0;0.0;0.0;;4.0;1.0;0.0;1;2;1;"[""Urb. C/ Goya"", ""Barrio Nou Moles"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:31:23.063895;2022-01-11 18:31:23.063895;394.711.144;-0.3996627;247000;https://www.idealista.com/inmueble/95392435/;247000;2022-02-23 11:31:54.290490;"[""Urb. C/ Goya"", ""Barrio Nou Moles"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";l'olivereta;con ascensor;1.0;4.0;;0;11/01/2022;23/02/2022;43;0
33513;1.0;100.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Barrio El Carme"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:04:47.071109;2021-12-30 15:04:47.071109;3.947.615.560.000.000;-0.3774453;235000;https://www.idealista.com/inmueble/95392842/;230000;2022-02-23 11:46:17.612586;"[""Barrio El Carme"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;sin ascensor;0.0;2.0;;-5000;30/12/2021;23/02/2022;55;0
33516;1.0;70.0;;0.0;;;1.0;2.0;1.0;0.0;1;2;1;"[""Calle Loriguilla"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-24 03:19:06.868811;2022-01-24 03:19:06.868855;39.492.312;-0.3875762;83000;https://www.idealista.com/inmueble/95393625/;83000;2022-01-27 06:19:02.475148;"[""Calle Loriguilla"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;sin ascensor;0.0;;;0;24/01/2022;27/01/2022;3;1
33517;1.0;71.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Calle del Doctor Rodríguez de la Fuente"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:46:24.905528;2021-12-30 17:46:24.905528;394.983.687;-0.3771977;75000;https://www.idealista.com/inmueble/95393659/;75000;2022-01-19 01:41:37.849170;"[""Calle del Doctor Rodríguez de la Fuente"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;con ascensor;1.0;2.0;exterior;0;30/12/2021;19/01/2022;20;1
33523;2.0;72.0;;0.0;;;;3.0;1.0;0.0;1;2;1;"[""Calle del Beato Juan Grande"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:14:43.843070;2021-12-18 21:14:43.843070;394.805.768;-0.3293335;130000;https://www.idealista.com/inmueble/95394014/;130000;2021-12-18 20:29:34.920412;"[""Calle del Beato Juan Grande"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;sin ascensor;0.0;3.0;exterior;0;18/12/2021;18/12/2021;0;1
33524;1.0;40.0;;0.0;;;;1.0;1.0;0.0;1;2;1;"[""Calle de Escalante"", ""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2022-02-23 11:24:40.695662;2022-02-23 11:24:40.695701;394.653.054;-0.33173059999999993;90000;https://www.idealista.com/inmueble/95394018/;90000;2022-02-23 11:21:47.454426;"[""Calle de Escalante"", ""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;sin ascensor;0.0;1.0;exterior;0;23/02/2022;23/02/2022;0;0
33526;2.0;125.0;;1.0;;;1.0;4.0;1.0;0.0;1;2;1;"[""Avenida del Port"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:33:07.828681;2022-01-11 21:33:07.828681;394.617.719;-0.3402715;190000;https://www.idealista.com/inmueble/95394199/;190000;2022-01-11 21:14:57.637237;"[""Avenida del Port"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;1.0;exterior;0;11/01/2022;11/01/2022;0;1
33527;2.0;63.0;;1.0;1.0;;;2.0;1.0;0.0;1;2;1;"[""Camino Viejo de Xirivella"", ""Barrio Soternes"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 19:05:13.230863;2022-01-11 19:05:13.230913;394.704.652;-0.4153597;149900;https://www.idealista.com/inmueble/95394250/;149900;2022-02-12 12:36:28.352589;"[""Camino Viejo de Xirivella"", ""Barrio Soternes"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";l'olivereta;con ascensor;1.0;5.0;exterior;0;11/01/2022;12/02/2022;32;1
33549;2.0;158.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Gran Via del Marqués del Túria"", ""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:06:28.375939;2021-12-30 16:06:28.375939;394.658.739;-0.3742056;650000;https://www.idealista.com/inmueble/95396129/;650000;2022-02-23 11:31:51.465563;"[""Gran Via del Marqués del Túria"", ""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;7.0;exterior;0;30/12/2021;23/02/2022;55;0
33551;1.0;57.0;;0.0;;;1.0;1.0;1.0;0.0;1;2;1;"[""Calle María Llácer"", ""Barrio La Roqueta"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2022-01-11 20:08:35.085943;2022-01-11 20:08:35.085994;394.679.223;-0.3825031;150000;https://www.idealista.com/inmueble/95396629/;150000;2022-01-15 00:01:38.640881;"[""Calle María Llácer"", ""Barrio La Roqueta"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;sin ascensor;0.0;1.0;exterior;0;11/01/2022;15/01/2022;4;1
33574;2.0;108.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;1;1;1;"[""Calle del Doctor Vicent Zaragoza, 25"", ""Barrio Benimaclet"", ""Distrito Benimaclet"", ""València"", ""Valencia, València""]";2022-01-11 21:06:39.714574;2022-01-11 21:06:39.714574;394.848.702;-0.361633;187000;https://www.idealista.com/inmueble/95398216/;179000;2022-02-23 11:50:26.709184;"[""Calle del Doctor Vicent Zaragoza, 25"", ""Barrio Benimaclet"", ""Distrito Benimaclet"", ""València"", ""Valencia, València""]";benimaclet;con ascensor;1.0;1.0;exterior;-8000;11/01/2022;23/02/2022;43;0
33576;3.0;202.0;1.0;1.0;1.0;1.0;0.0;5.0;1.0;0.0;1;2;1;"[""Calle del Maestro Esteban Català"", ""Barrio Jaume Roig"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:51:05.867370;2021-12-30 19:51:05.867370;3.948.075.220.000.000;-0.3596264;490000;https://www.idealista.com/inmueble/95398585/;450000;2022-02-23 11:38:59.645283;"[""Calle del Maestro Esteban Català"", ""Barrio Jaume Roig"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;8.0;exterior;-40000;30/12/2021;23/02/2022;55;0
33578;2.0;153.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Barrio La Roqueta"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:32:21.408039;2021-12-30 20:32:21.408039;394.701.899;-0.3814282;570000;https://www.idealista.com/inmueble/95398800/;570000;2022-02-12 12:51:12.773446;"[""Barrio La Roqueta"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;3.0;exterior;0;30/12/2021;12/02/2022;44;1
33583;2.0;125.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Barrio Sant Isidre"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:02:12.684717;2021-12-30 19:02:12.684717;39.458.667;-0.4044301;150000;https://www.idealista.com/inmueble/95399840/;150000;2022-02-23 11:36:04.211923;"[""Barrio Sant Isidre"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;2.0;interior;0;30/12/2021;23/02/2022;55;0
33585;1.0;64.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1;2;1;"[""Barrio La Fontsanta"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:49:55.141391;2022-01-11 18:49:55.141391;3.946.292.920.000.000;-0.407731;43000;https://www.idealista.com/inmueble/95399925/;43000;2022-02-23 11:31:52.226433;"[""Barrio La Fontsanta"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";l'olivereta;sin ascensor;0.0;2.0;exterior;0;11/01/2022;23/02/2022;43;0
33589;2.0;86.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1;2;1;"[""Barrio Nou Campanar"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:39:03.766253;2022-01-11 20:39:03.766253;394.824.195;-0.405608;280000;https://www.idealista.com/inmueble/95400050/;280000;2022-02-23 11:49:35.784833;"[""Barrio Nou Campanar"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;con ascensor;1.0;1.0;exterior;0;11/01/2022;23/02/2022;43;0
33595;3.0;157.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;1;2;1;"[""Calle de l'Horta Sud, 4"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:51:33.255322;2022-01-11 22:51:33.255361;3.949.319.860.000.000;-0.3998374;425000;https://www.idealista.com/inmueble/95400877/;425000;2022-01-15 01:00:46.130194;"[""Calle de l'Horta Sud, 4"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;con ascensor;1.0;7.0;;0;11/01/2022;15/01/2022;4;1
33600;2.0;125.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Calle de Nicolau Primitiu Gómez"", ""Barrio Sant Isidre"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:19:36.245198;2021-12-30 19:19:36.245198;39.457.367;-0.4022301;150000;https://www.idealista.com/inmueble/95401179/;150000;2022-02-23 11:29:51.214262;"[""Calle de Nicolau Primitiu Gómez"", ""Barrio Sant Isidre"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;2.0;interior;0;30/12/2021;23/02/2022;55;0
33602;2.0;97.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle de Bernat Descoll"", ""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:56:43.166348;2021-12-18 21:56:43.166348;39.450.163;-0.3814505;186000;https://www.idealista.com/inmueble/95401408/;186000;2022-02-23 11:14:09.079096;"[""Calle de Bernat Descoll"", ""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;3.0;exterior;0;18/12/2021;23/02/2022;67;0
