"";"baños";"m2";"jardin";"ascensor";"piscina";"terraza";"habitaciones";"a_reformar";"tipo_vendedor";"latitud";"longitud";"url";"precio_final";"distrito";"barrio";"armarios.empotrados";"acceso.adaptado";"aire.acondicionado";"balcon";"trastero";"garaje.incluido";"calefaccion";"planta";"vistas";"variacion_precio";"dias_venta";"planta_cat";"preciom2"
"1144";1;63;"0";"1";"0";"0";1;"0";"2";39,4776738;-0,3758031;"https://www.idealista.com/inmueble/94386232/";170000;"ciutat vella";"el carme";"0";"0";"0";"1";"0";"1";"1";2;"1";-10000;28;"Baja";2698,4126984127
"1145";1;108;"0";"1";"0";"0";2;"0";"2";39,4621525;-0,3427814;"https://www.idealista.com/inmueble/94386350/";175000;"camins al grau";"la creu del grau";"0";"0";"1";"1";"1";"0";"1";1;"1";0;39;"Baja";1620,37037037037
"1146";2;100;"1";"1";"0";"0";4;"0";"2";39,4407531;-0,3914171;"https://www.idealista.com/inmueble/94390398/";100000;"jesús";"camí reial";"0";"0";"1";"1";"0";"1";"1";5;"1";0;37;"Alta";1000
"1147";1;87;"0";"1";"0";"1";3;"0";"2";39,4570093;-0,3723372;"https://www.idealista.com/inmueble/94390894/";116000;"quatre carreres";"en corts";"0";"1";"0";"1";"0";"0";"1";1;"1";0;27;"Baja";1333,33333333333
"1148";1;59;"0";"1";"0";"0";2;"0";"2";39,474733;-0,3322371;"https://www.idealista.com/inmueble/94391337/";110000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"0";"0";"0";"1";1;"1";0;24;"Baja";1864,40677966102
"1149";1;79;"0";"0";"0";"0";4;"1";"2";39,4903769;-0,3713655;"https://www.idealista.com/inmueble/94392089/";95000;"rascanya";"els orriols";"0";"0";"0";"0";"0";"0";"1";3;"1";0;28;"Media";1202,53164556962
"1150";2;99;"0";"1";"0";"1";1;"0";"2";39,4702206;-0,3758835;"https://www.idealista.com/inmueble/94393476/";340000;"ciutat vella";"sant francesc";"1";"0";"1";"0";"0";"0";"1";7;"1";0;49;"Alta";3434,34343434343
"1151";2;124;"0";"1";"0";"1";2;"0";"2";39,4630818;-0,357489;"https://www.idealista.com/inmueble/94397271/";480000;"camins al grau";"penya-roja";"1";"0";"1";"0";"0";"1";"1";9;"1";0;16;"Alta";3870,96774193548
"1152";2;84;"0";"1";"0";"0";2;"0";"2";39,4734013;-0,3435833;"https://www.idealista.com/inmueble/94406556/";225000;"algirós";"ciutat jardí";"1";"1";"1";"0";"0";"0";"1";5;"1";-1000;37;"Alta";2678,57142857143
"1153";1;70;"0";"0";"0";"1";1;"0";"2";39,4626868;-0,3742581;"https://www.idealista.com/inmueble/94406749/";169000;"l'eixample";"russafa";"0";"0";"1";"1";"0";"0";"0";1;"1";0;0;"Baja";2414,28571428571
"1154";1;76;"0";"1";"0";"0";2;"0";"2";39,4744094;-0,3501009;"https://www.idealista.com/inmueble/94407628/";210000;"algirós";"l'amistat";"1";"0";"0";"1";"0";"0";"0";8;"1";0;4;"Alta";2763,15789473684
"1155";2;110;"0";"1";"0";"0";3;"0";"2";39,4924157;-0,3868713;"https://www.idealista.com/inmueble/94408830/";136900;"benicalap";"benicalap";"1";"0";"1";"1";"0";"0";"0";1;"1";0;13;"Baja";1244,54545454545
"1156";2;81;"0";"1";"0";"0";3;"0";"2";39,4743061;-0,3794791;"https://www.idealista.com/inmueble/94408927/";360000;"ciutat vella";"el mercat";"1";"1";"1";"1";"0";"1";"1";1;"1";0;12;"Baja";4444,44444444444
"1157";2;139;"0";"1";"0";"0";4;"0";"2";39,4704708;-0,3696679;"https://www.idealista.com/inmueble/94415463/";510000;"l'eixample";"el pla del remei";"1";"0";"0";"1";"0";"0";"0";3;"1";0;0;"Media";3669,06474820144
"1158";2;170;"0";"1";"0";"0";3;"0";"2";39,4717254;-0,37105;"https://www.idealista.com/inmueble/94417623/";470000;"ciutat vella";"la xerea";"1";"0";"1";"0";"0";"0";"1";3;"1";0;44;"Media";2764,70588235294
"1159";1;87;"0";"1";"0";"0";3;"0";"2";39,469958;-0,4055159;"https://www.idealista.com/inmueble/94418568/";84000;"l'olivereta";"nou moles";"0";"0";"0";"0";"0";"0";"1";0;"1";0;0;"Baja";965,51724137931
"1160";1;87;"0";"1";"0";"1";3;"0";"2";39,4564093;-0,3735372;"https://www.idealista.com/inmueble/94418617/";116000;"quatre carreres";"en corts";"0";"0";"0";"0";"0";"0";"1";1;"1";0;12;"Baja";1333,33333333333
"1161";1;80;"0";"0";"0";"0";3;"0";"2";39,449086;-0,3361802;"https://www.idealista.com/inmueble/94419303/";55600;"quatre carreres";"la punta";"0";"0";"0";"0";"0";"0";"0";4;"1";0;40;"Media";695
"1162";1;85;"0";"1";"0";"0";3;"0";"2";39,4625569;-0,3904323;"https://www.idealista.com/inmueble/94421740/";125900;"patraix";"patraix";"1";"0";"1";"0";"0";"0";"1";0;"0";0;20;"Baja";1481,17647058824
"1163";2;129;"0";"1";"0";"0";3;"0";"2";39,4600926;-0,390612;"https://www.idealista.com/inmueble/94422096/";205000;"patraix";"patraix";"1";"0";"1";"0";"0";"1";"0";2;"1";0;0;"Baja";1589,14728682171
"1164";1;110;"0";"1";"0";"0";3;"1";"2";39,463849;-0,3655307;"https://www.idealista.com/inmueble/94422374/";319000;"l'eixample";"gran vía";"0";"0";"0";"1";"0";"0";"1";4;"1";0;0;"Media";2900
"1165";1;90;"0";"0";"0";"0";3;"0";"2";39,4550058;-0,3624703;"https://www.idealista.com/inmueble/94422996/";115900;"quatre carreres";"na rovella";"0";"0";"0";"0";"0";"0";"0";8;"1";0;53;"Alta";1287,77777777778
"1166";2;131;"1";"1";"1";"0";3;"0";"2";39,4865014;-0,4020158;"https://www.idealista.com/inmueble/94424408/";340000;"campanar";"sant pau";"1";"1";"1";"1";"0";"1";"1";7;"1";0;0;"Alta";2595,41984732824
"1167";1;50;"0";"0";"0";"0";1;"0";"2";39,4695963;-0,3769712;"https://www.idealista.com/inmueble/94425161/";107000;"ciutat vella";"sant francesc";"0";"0";"0";"0";"0";"0";"0";4;"1";0;0;"Media";2140
"1168";3;158;"0";"1";"0";"1";6;"0";"2";39,4771785;-0,3797464;"https://www.idealista.com/inmueble/94425493/";460000;"ciutat vella";"el carme";"1";"0";"0";"1";"0";"0";"0";1;"1";0;28;"Baja";2911,39240506329
"1169";1;87;"0";"1";"0";"0";3;"0";"2";39,469958;-0,4032159;"https://www.idealista.com/inmueble/94425560/";80000;"l'olivereta";"nou moles";"0";"1";"0";"0";"0";"0";"1";0;"1";-4000;16;"Baja";919,540229885057
"1170";3;153;"0";"1";"0";"1";4;"0";"2";39,4798185;-0,3838764;"https://www.idealista.com/inmueble/94425693/";325000;"ciutat vella";"el carme";"1";"0";"1";"1";"0";"0";"1";4;"1";0;28;"Media";2124,18300653595
"1171";2;111;"0";"0";"0";"0";3;"0";"2";39,4637554;-0,371856;"https://www.idealista.com/inmueble/94428945/";299000;"l'eixample";"el pla del remei";"1";"0";"1";"0";"0";"0";"1";1;"1";0;28;"Baja";2693,69369369369
"1172";2;155;"0";"1";"0";"1";4;"0";"2";39,4683656;-0,3759616;"https://www.idealista.com/inmueble/94428976/";460000;"ciutat vella";"sant francesc";"1";"0";"0";"1";"1";"0";"1";6;"1";0;25;"Alta";2967,74193548387
"1173";1;94;"0";"1";"0";"0";3;"0";"2";39,4669858;-0,3921409;"https://www.idealista.com/inmueble/94430009/";180000;"l'olivereta";"nou moles";"1";"0";"0";"1";"0";"0";"1";3;"1";0;16;"Media";1914,89361702128
"1174";5;237;"0";"1";"0";"0";4;"0";"2";39,4755901;-0,3619622;"https://www.idealista.com/inmueble/94431707/";890000;"el pla del real";"exposició";"1";"1";"1";"1";"0";"0";"1";4;"1";0;44;"Media";3755,27426160338
"1175";2;121;"0";"1";"0";"0";3;"0";"2";39,4708901;-0,3341331;"https://www.idealista.com/inmueble/94431962/";190000;"poblats marítims";"beteró";"1";"0";"1";"0";"0";"0";"1";2;"1";0;0;"Baja";1570,2479338843
"1176";1;106;"0";"1";"0";"0";4;"1";"2";39,4662025;-0,388907;"https://www.idealista.com/inmueble/94431984/";128000;"extramurs";"arrancapins";"1";"1";"0";"0";"0";"0";"1";2;"1";0;0;"Baja";1207,54716981132
"1177";3;286;"0";"1";"0";"1";6;"1";"2";39,4678082;-0,3767156;"https://www.idealista.com/inmueble/94432016/";549000;"l'eixample";"russafa";"1";"1";"0";"0";"0";"0";"1";8;"1";0;20;"Alta";1919,58041958042
"1178";1;79;"0";"1";"0";"1";2;"0";"2";39,4946151;-0,373871;"https://www.idealista.com/inmueble/94432177/";165000;"rascanya";"torrefiel";"0";"0";"0";"0";"0";"0";"0";5;"1";0;0;"Alta";2088,60759493671
"1179";2;74;"1";"1";"1";"1";3;"0";"2";39,4976824;-0,3916722;"https://www.idealista.com/inmueble/94434345/";379000;"benicalap";"nou benicalap";"1";"1";"1";"0";"1";"1";"0";8;"1";0;0;"Alta";5121,62162162162
"1180";2;105;"0";"1";"0";"0";3;"0";"2";39,4491054;-0,3855721;"https://www.idealista.com/inmueble/94435495/";133000;"jesús";"la creu coberta";"0";"0";"1";"1";"0";"1";"0";6;"0";0;16;"Alta";1266,66666666667
"1181";2;118;"0";"1";"0";"0";3;"0";"2";39,4675543;-0,3348146;"https://www.idealista.com/inmueble/94436489/";280000;"poblats marítims";"beteró";"1";"0";"1";"1";"1";"1";"1";5;"1";0;40;"Alta";2372,8813559322
"1182";1;92;"0";"1";"0";"0";4;"1";"2";39,4565764;-0,4048351;"https://www.idealista.com/inmueble/94437332/";107000;"patraix";"sant isidre";"0";"0";"1";"1";"0";"0";"0";5;"0";0;25;"Alta";1163,04347826087
"1183";1;70;"0";"1";"0";"0";3;"0";"2";39,4553561;-0,3837036;"https://www.idealista.com/inmueble/94438013/";115000;"jesús";"la creu coberta";"0";"0";"0";"0";"0";"0";"0";2;"1";0;8;"Baja";1642,85714285714
"1184";2;121;"1";"1";"1";"1";3;"0";"2";39,4976268;-0,3911718;"https://www.idealista.com/inmueble/94438949/";375000;"benicalap";"nou benicalap";"0";"0";"1";"0";"1";"1";"0";1;"1";0;16;"Baja";3099,17355371901
"1185";2;115;"0";"1";"0";"0";4;"0";"2";39,4549857;-0,3812737;"https://www.idealista.com/inmueble/94439140/";180000;"quatre carreres";"malilla";"1";"0";"1";"1";"0";"1";"0";2;"1";0;37;"Baja";1565,21739130435
"1186";1;90;"0";"0";"0";"0";3;"0";"2";39,4572953;-0,3628235;"https://www.idealista.com/inmueble/94439251/";115900;"quatre carreres";"na rovella";"0";"0";"0";"0";"0";"0";"1";4;"1";0;53;"Media";1287,77777777778
"1187";2;116;"0";"1";"0";"0";3;"0";"2";39,4540857;-0,3790737;"https://www.idealista.com/inmueble/94439657/";165000;"quatre carreres";"malilla";"1";"0";"1";"0";"0";"0";"1";2;"1";0;25;"Baja";1422,41379310345
"1188";3;176;"0";"1";"0";"1";4;"0";"2";39,4798185;-0,3841764;"https://www.idealista.com/inmueble/94440032/";325000;"ciutat vella";"el carme";"0";"0";"1";"0";"0";"0";"1";4;"1";0;28;"Media";1846,59090909091
"1189";2;100;"0";"1";"0";"0";3;"0";"2";39,4528857;-0,3816737;"https://www.idealista.com/inmueble/94441895/";170000;"quatre carreres";"malilla";"1";"1";"1";"1";"0";"0";"0";2;"1";0;37;"Baja";1700
"1190";2;184;"0";"1";"0";"1";3;"0";"2";39,4683076;-0,3760387;"https://www.idealista.com/inmueble/94444875/";3200000;"ciutat vella";"sant francesc";"1";"0";"1";"0";"0";"1";"1";4;"1";0;28;"Media";17391,3043478261
"1191";2;148;"0";"1";"0";"0";4;"0";"2";39,4666505;-0,3842985;"https://www.idealista.com/inmueble/94444881/";320000;"extramurs";"arrancapins";"1";"1";"1";"1";"1";"0";"1";3;"1";0;0;"Media";2162,16216216216
"1192";1;60;"0";"1";"0";"0";1;"0";"2";39,4705443;-0,3791132;"https://www.idealista.com/inmueble/94445003/";215000;"ciutat vella";"el mercat";"1";"0";"1";"0";"1";"0";"1";4;"1";0;12;"Media";3583,33333333333
"1193";2;131;"0";"1";"0";"0";3;"0";"2";39,4628295;-0,3881637;"https://www.idealista.com/inmueble/94446159/";155000;"extramurs";"arrancapins";"0";"1";"1";"0";"0";"0";"1";1;"1";0;28;"Baja";1183,20610687023
"1194";2;116;"0";"1";"0";"1";3;"0";"2";39,4539857;-0,3806737;"https://www.idealista.com/inmueble/94446801/";169000;"quatre carreres";"malilla";"1";"0";"1";"0";"0";"0";"1";2;"1";4000;32;"Baja";1456,89655172414
"1195";4;298;"0";"1";"0";"1";4;"0";"2";39,4645516;-0,3636407;"https://www.idealista.com/inmueble/94446999/";1800000;"l'eixample";"gran vía";"1";"0";"1";"1";"0";"1";"0";3;"1";0;0;"Media";6040,26845637584
"1196";2;120;"0";"1";"0";"1";2;"0";"2";39,4642526;-0,3752803;"https://www.idealista.com/inmueble/94447364/";650000;"l'eixample";"el pla del remei";"1";"1";"1";"1";"1";"0";"0";4;"1";0;0;"Media";5416,66666666667
"1197";2;174;"1";"1";"1";"1";3;"0";"1";39,4852174;-0,4037198;"https://www.idealista.com/inmueble/94447409/";430000;"campanar";"sant pau";"1";"0";"1";"0";"1";"1";"0";1;"1";0;0;"Baja";2471,26436781609
"1198";1;88;"0";"1";"0";"0";3;"0";"2";39,4729366;-0,327867;"https://www.idealista.com/inmueble/94451049/";181500;"poblats marítims";"el cabanyal-el canyamelar";"0";"0";"1";"0";"0";"0";"1";2;"1";0;37;"Baja";2062,5
"1199";2;90;"0";"1";"0";"0";3;"0";"2";39,4673078;-0,377809;"https://www.idealista.com/inmueble/94451490/";230000;"ciutat vella";"sant francesc";"0";"0";"0";"0";"0";"0";"1";3;"0";0;20;"Media";2555,55555555556
"1200";2;150;"0";"1";"0";"0";5;"1";"2";39,4658231;-0,3820544;"https://www.idealista.com/inmueble/94451536/";280000;"extramurs";"arrancapins";"0";"0";"0";"1";"0";"1";"0";2;"1";0;0;"Baja";1866,66666666667
"1201";3;114;"0";"0";"0";"1";2;"0";"2";39,4689153;-0,3328004;"https://www.idealista.com/inmueble/94452065/";230000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"0";"1";"0";"1";0;"1";0;5;"Baja";2017,54385964912
"1202";1;45;"0";"0";"0";"0";3;"0";"2";39,4513492;-0,3350768;"https://www.idealista.com/inmueble/94453637/";55700;"poblats marítims";"natzaret";"0";"0";"0";"0";"0";"0";"0";6;"1";0;40;"Alta";1237,77777777778
"1203";2;158;"0";"1";"1";"1";4;"0";"2";39,4483579;-0,3652756;"https://www.idealista.com/inmueble/94454687/";360000;"quatre carreres";"ciutat de les arts i de les ciencies";"1";"0";"1";"0";"1";"1";"0";11;"1";0;12;"Alta";2278,48101265823
"1204";2;61;"0";"1";"0";"0";2;"0";"2";39,4744992;-0,3379052;"https://www.idealista.com/inmueble/94454997/";170000;"poblats marítims";"beteró";"1";"0";"1";"0";"0";"1";"0";3;"1";0;12;"Media";2786,88524590164
"1205";2;118;"0";"1";"0";"0";2;"0";"2";39,4770348;-0,3817823;"https://www.idealista.com/inmueble/94457032/";250000;"ciutat vella";"el mercat";"0";"0";"0";"1";"0";"0";"0";2;"1";-45000;41;"Baja";2118,64406779661
"1206";2;72;"0";"0";"0";"0";3;"0";"2";39,4633811;-0,400013;"https://www.idealista.com/inmueble/94457186/";84000;"l'olivereta";"tres forques";"0";"0";"0";"0";"0";"0";"1";1;"1";0;16;"Baja";1166,66666666667
"1207";2;81;"0";"1";"0";"0";2;"0";"2";39,460664;-0,3709838;"https://www.idealista.com/inmueble/94458076/";269900;"l'eixample";"russafa";"1";"0";"0";"0";"0";"0";"1";1;"1";0;49;"Baja";3332,0987654321
"1208";2;122;"1";"1";"0";"1";2;"0";"2";39,4748288;-0,3812808;"https://www.idealista.com/inmueble/94458651/";253000;"ciutat vella";"el pilar";"1";"0";"1";"0";"0";"0";"1";0;"1";0;28;"Baja";2073,77049180328
"1209";2;208;"0";"1";"0";"1";4;"0";"2";39,4622773;-0,3649523;"https://www.idealista.com/inmueble/94458891/";470000;"l'eixample";"russafa";"1";"0";"1";"1";"0";"0";"1";4;"1";0;0;"Media";2259,61538461538
"1210";2;117;"0";"1";"0";"1";2;"0";"2";39,4599356;-0,3312367;"https://www.idealista.com/inmueble/94462908/";245000;"poblats marítims";"el grau";"0";"1";"1";"1";"0";"0";"0";2;"1";0;40;"Baja";2094,01709401709
"1211";1;80;"0";"1";"0";"0";3;"0";"2";39,4664496;-0,400151;"https://www.idealista.com/inmueble/94463539/";62700;"l'olivereta";"tres forques";"1";"1";"1";"0";"0";"0";"0";0;"1";0;13;"Baja";783,75
"1212";2;84;"0";"1";"1";"1";2;"0";"2";39,4401805;-0,3882368;"https://www.idealista.com/inmueble/94466088/";190000;"jesús";"camí reial";"0";"0";"1";"0";"0";"0";"1";14;"1";0;3;"Alta";2261,90476190476
"1213";2;105;"0";"1";"0";"1";2;"0";"2";39,4531353;-0,3795563;"https://www.idealista.com/inmueble/94468707/";194800;"quatre carreres";"malilla";"1";"0";"1";"0";"0";"0";"1";8;"1";0;37;"Alta";1855,2380952381
"1214";1;100;"0";"1";"0";"0";4;"0";"2";39,4940535;-0,3733803;"https://www.idealista.com/inmueble/94469378/";119900;"rascanya";"torrefiel";"1";"0";"0";"1";"0";"0";"0";3;"1";0;0;"Media";1199
"1215";1;89;"0";"1";"0";"0";3;"1";"2";39,4839459;-0,3755608;"https://www.idealista.com/inmueble/94469803/";129000;"la saïdia";"morvedre";"0";"0";"0";"1";"0";"0";"0";1;"1";0;0;"Baja";1449,43820224719
"1216";1;75;"0";"1";"0";"1";3;"0";"2";39,4452027;-0,3912605;"https://www.idealista.com/inmueble/94469951/";100000;"jesús";"sant marcellí";"0";"1";"0";"1";"0";"0";"1";3;"1";0;13;"Media";1333,33333333333
"1217";1;52;"0";"0";"0";"0";2;"0";"2";39,4700438;-0,4016605;"https://www.idealista.com/inmueble/94474341/";63000;"l'olivereta";"tres forques";"0";"0";"1";"0";"0";"0";"0";1;"1";0;13;"Baja";1211,53846153846
"1218";2;145;"0";"1";"0";"0";3;"0";"2";39,4746924;-0,3828756;"https://www.idealista.com/inmueble/94479720/";350000;"ciutat vella";"el pilar";"1";"0";"1";"1";"0";"1";"0";8;"1";25000;28;"Alta";2413,79310344828
"1219";2;100;"0";"1";"0";"0";4;"1";"2";39,4617903;-0,3416076;"https://www.idealista.com/inmueble/94480044/";137000;"camins al grau";"la creu del grau";"0";"0";"1";"1";"0";"0";"1";5;"1";0;16;"Alta";1370
"1220";2;104;"0";"1";"0";"0";3;"0";"2";39,4585105;-0,3659491;"https://www.idealista.com/inmueble/94487531/";149990;"quatre carreres";"mont-olivet";"1";"0";"0";"0";"0";"0";"0";3;"1";0;53;"Media";1442,21153846154
"1221";2;121;"1";"1";"0";"1";3;"0";"2";39,4481373;-0,387941;"https://www.idealista.com/inmueble/94488109/";330000;"jesús";"sant marcellí";"1";"1";"1";"0";"1";"1";"0";17;"1";0;32;"Alta";2727,27272727273
"1222";1;84;"0";"1";"0";"0";2;"1";"2";39,483706;-0,3882088;"https://www.idealista.com/inmueble/94489000/";99000;"campanar";"campanar";"0";"0";"1";"0";"0";"0";"0";1;"1";-6000;16;"Baja";1178,57142857143
"1223";2;100;"0";"0";"0";"0";2;"0";"2";39,471752;-0,3542684;"https://www.idealista.com/inmueble/94489281/";300000;"el pla del real";"mestalla";"1";"1";"1";"0";"0";"0";"1";1;"1";10000;28;"Baja";3000
"1224";1;114;"0";"0";"0";"0";2;"1";"2";39,4642554;-0,373556;"https://www.idealista.com/inmueble/94489284/";250000;"l'eixample";"el pla del remei";"0";"0";"0";"0";"0";"0";"1";3;"1";0;25;"Media";2192,98245614035
"1225";2;155;"0";"1";"0";"0";3;"0";"2";39,4739453;-0,3943138;"https://www.idealista.com/inmueble/94489581/";295000;"extramurs";"la petxina";"1";"1";"1";"0";"0";"1";"1";4;"1";0;28;"Media";1903,22580645161
"1226";1;102;"0";"1";"0";"0";4;"0";"2";39,4556764;-0,4030351;"https://www.idealista.com/inmueble/94490835/";109000;"patraix";"sant isidre";"1";"0";"0";"1";"0";"0";"0";5;"1";0;0;"Alta";1068,62745098039
"1227";1;93;"0";"1";"0";"0";4;"0";"2";39,4709003;-0,402599;"https://www.idealista.com/inmueble/94491036/";110000;"l'olivereta";"tres forques";"1";"0";"0";"0";"0";"0";"0";3;"1";0;8;"Media";1182,79569892473
"1228";2;108;"0";"1";"0";"0";4;"0";"2";39,4812418;-0,3263196;"https://www.idealista.com/inmueble/94491813/";182000;"poblats marítims";"playa de la malvarrosa";"1";"0";"1";"0";"0";"0";"1";2;"1";0;53;"Baja";1685,18518518519
"1229";2;126;"0";"1";"0";"1";3;"0";"2";39,491157;-0,3719287;"https://www.idealista.com/inmueble/94494827/";165000;"rascanya";"els orriols";"1";"0";"0";"0";"0";"0";"1";1;"1";0;28;"Baja";1309,52380952381
"1230";2;116;"0";"1";"0";"1";3;"0";"2";39,4531857;-0,3806737;"https://www.idealista.com/inmueble/94496269/";169000;"quatre carreres";"malilla";"0";"0";"0";"0";"0";"1";"1";2;"1";0;40;"Baja";1456,89655172414
"1231";2;204;"0";"1";"0";"0";5;"0";"2";39,4644803;-0,3712832;"https://www.idealista.com/inmueble/94498838/";599000;"l'eixample";"gran vía";"1";"1";"1";"1";"0";"0";"1";6;"1";0;28;"Alta";2936,27450980392
"1232";3;200;"0";"1";"0";"0";6;"0";"2";39,4707349;-0,3780953;"https://www.idealista.com/inmueble/94502174/";750000;"ciutat vella";"el mercat";"1";"0";"0";"0";"0";"0";"1";2;"1";0;0;"Baja";3750
"1233";2;72;"0";"0";"0";"0";3;"0";"2";39,4779347;-0,328009;"https://www.idealista.com/inmueble/94502428/";130000;"poblats marítims";"playa de la malvarrosa";"1";"0";"1";"0";"0";"0";"0";3;"1";0;0;"Media";1805,55555555556
"1234";2;79;"0";"1";"0";"0";3;"0";"2";39,461452;-0,3465543;"https://www.idealista.com/inmueble/94503999/";125000;"camins al grau";"la creu del grau";"0";"0";"1";"1";"1";"0";"0";2;"1";0;3;"Baja";1582,27848101266
"1235";1;66;"0";"0";"0";"1";2;"1";"2";39,4652725;-0,3827938;"https://www.idealista.com/inmueble/94505039/";135000;"extramurs";"la roqueta";"0";"0";"0";"1";"0";"0";"1";1;"1";0;28;"Baja";2045,45454545455
"1236";1;95;"0";"1";"0";"0";3;"0";"2";39,4575953;-0,3626235;"https://www.idealista.com/inmueble/94507741/";115900;"quatre carreres";"na rovella";"0";"1";"0";"0";"0";"0";"1";4;"1";0;53;"Media";1220
"1237";1;99;"0";"1";"0";"1";2;"0";"2";39,4942518;-0,3711525;"https://www.idealista.com/inmueble/94509507/";199990;"rascanya";"torrefiel";"1";"1";"1";"1";"0";"0";"1";6;"1";0;28;"Alta";2020,10101010101
"1238";2;188;"0";"1";"0";"0";4;"0";"2";39,4488463;-0,3626727;"https://www.idealista.com/inmueble/94511367/";412000;"quatre carreres";"ciutat de les arts i de les ciencies";"0";"0";"0";"0";"0";"0";"0";9;"1";0;12;"Alta";2191,48936170213
"1239";1;90;"0";"0";"0";"0";3;"0";"2";39,4583953;-0,3618235;"https://www.idealista.com/inmueble/94511843/";115900;"quatre carreres";"na rovella";"0";"0";"0";"0";"0";"0";"1";4;"1";0;53;"Media";1287,77777777778
"1240";3;167;"0";"1";"0";"1";4;"0";"2";39,4818185;-0,3827764;"https://www.idealista.com/inmueble/94514777/";325000;"ciutat vella";"el carme";"1";"1";"1";"0";"0";"0";"1";4;"1";0;28;"Media";1946,10778443114
"1241";2;90;"0";"1";"0";"1";2;"0";"2";39,4950047;-0,4013243;"https://www.idealista.com/inmueble/94516131/";255000;"campanar";"sant pau";"1";"0";"1";"0";"0";"0";"0";11;"1";0;37;"Alta";2833,33333333333
"1242";1;84;"0";"1";"0";"0";3;"0";"2";39,488319;-0,3775711;"https://www.idealista.com/inmueble/94517382/";165000;"la saïdia";"sant antoni";"1";"0";"1";"0";"0";"0";"1";3;"1";0;51;"Media";1964,28571428571
"1243";1;95;"0";"1";"0";"0";4;"0";"2";39,4669003;-0,403799;"https://www.idealista.com/inmueble/94523950/";105000;"l'olivereta";"tres forques";"1";"0";"1";"0";"0";"0";"0";3;"1";0;16;"Media";1105,26315789474
"1244";1;90;"0";"1";"0";"0";3;"0";"2";39,4498503;-0,405541;"https://www.idealista.com/inmueble/94534580/";160000;"patraix";"sant isidre";"1";"0";"1";"1";"1";"0";"0";2;"1";0;21;"Baja";1777,77777777778
"1245";1;60;"0";"1";"0";"0";2;"0";"2";39,4645893;-0,3784277;"https://www.idealista.com/inmueble/94538760/";270000;"extramurs";"la roqueta";"0";"0";"0";"0";"0";"0";"0";3;"1";0;41;"Media";4500
"1246";1;62;"0";"1";"0";"1";3;"0";"2";39,4845887;-0,3804741;"https://www.idealista.com/inmueble/94539187/";190000;"la saïdia";"marxalenes";"1";"1";"1";"0";"0";"0";"1";1;"1";31000;28;"Baja";3064,51612903226
"1247";2;95;"0";"1";"0";"0";3;"0";"2";39,4911213;-0,3829021;"https://www.idealista.com/inmueble/94555489/";174900;"la saïdia";"tormos";"1";"1";"1";"1";"0";"0";"1";5;"1";-3000;28;"Alta";1841,05263157895
"1248";2;116;"0";"1";"0";"0";3;"0";"2";39,4545857;-0,3782737;"https://www.idealista.com/inmueble/94558013/";170000;"quatre carreres";"malilla";"1";"0";"1";"1";"0";"0";"1";2;"1";0;37;"Baja";1465,51724137931
"1249";2;81;"0";"1";"0";"0";3;"0";"2";39,473851;-0,3782871;"https://www.idealista.com/inmueble/94562656/";360000;"ciutat vella";"el mercat";"1";"0";"1";"1";"0";"1";"1";1;"1";0;12;"Baja";4444,44444444444
